source_file,load_kg,time_s,flexion_deg,flexion_vel_deg_s,flexion_acc_deg_s2,segment_gravity_nm,load_gravity_nm,inertial_nm,net_elbow_moment_nm
0kg_movella_test1.csv,0.000,14.781110,97.841529,-99.708010,-6108.528635,2.705089,0.000000,-7.526314,-4.821226
0kg_movella_test1.csv,0.000,14.793936,96.315542,-195.571236,-4083.406315,2.714050,0.000000,-5.031162,-2.317112
0kg_movella_test1.csv,0.000,14.800763,94.702041,-211.127215,-2222.914632,2.721432,0.000000,-2.738852,-0.017420
0kg_movella_test1.csv,0.000,14.848662,93.062772,-298.889853,3334.158038,2.726722,0.000000,4.108014,6.834736
0kg_movella_test1.csv,0.000,14.853820,91.374092,-278.822645,6283.073500,2.729837,0.000000,7.741371,10.471208
0kg_movella_test1.csv,0.000,14.863747,89.534124,-170.739682,3103.702579,2.730532,0.000000,3.824070,6.554602
0kg_movella_test1.csv,0.000,14.876688,87.571057,-261.892781,-2906.673314,2.728169,0.000000,-3.581310,-0.853142
0kg_movella_test1.csv,0.000,14.883074,85.551339,-267.417637,664.223735,2.722395,0.000000,0.818390,3.540785
0kg_movella_test1.csv,0.000,14.907668,83.601903,-106.223416,2456.138586,2.713615,0.000000,3.026207,5.739821
0kg_movella_test1.csv,0.000,14.923821,81.600069,-110.026118,-146.890291,2.701329,0.000000,-0.180983,2.520346
0kg_movella_test1.csv,0.000,14.945179,79.642766,-110.663368,-93.560953,2.686129,0.000000,-0.115276,2.570853
0kg_movella_test1.csv,0.000,14.960339,77.760434,-112.767467,-3033.618594,2.668554,0.000000,-3.737720,-1.069165
0kg_movella_test1.csv,0.000,14.978521,75.958622,-231.050469,-2475.629045,2.649033,0.000000,-3.050221,-0.401188
0kg_movella_test1.csv,0.000,14.985071,74.133886,-237.756900,-182.247437,2.626594,0.000000,-0.224547,2.402047
0kg_movella_test1.csv,0.000,15.011327,72.188502,-153.961176,771.435522,2.599738,0.000000,0.950485,3.550223
0kg_movella_test1.csv,0.000,15.022027,70.192850,-156.259523,481.191951,2.569074,0.000000,0.592876,3.161951
0kg_movella_test1.csv,0.000,15.041959,68.201451,-120.826685,-2058.566731,2.535370,0.000000,-2.536359,-0.000989
0kg_movella_test1.csv,0.000,15.057012,66.144856,-195.425934,-6098.182529,2.497347,0.000000,-7.513567,-5.016219
0kg_movella_test1.csv,0.000,15.066208,64.017373,-257.922777,-1417.860127,2.454630,0.000000,-1.746945,0.707685
0kg_movella_test1.csv,0.000,15.074025,61.824612,-233.268982,1779.903260,2.407061,0.000000,2.193018,4.600078
0kg_movella_test1.csv,0.000,15.091357,59.597082,-255.219608,-792.727422,2.355128,0.000000,-0.976719,1.378409
0kg_movella_test1.csv,0.000,15.098658,57.344063,-259.550285,770.250697,2.298982,0.000000,0.949025,3.248007
0kg_movella_test1.csv,0.000,15.123064,55.010433,-129.517370,2236.901546,2.237080,0.000000,2.756085,4.993165
0kg_movella_test1.csv,0.000,15.139146,52.568293,-126.298955,193.109940,2.168328,0.000000,0.237931,2.406259
0kg_movella_test1.csv,0.000,15.176507,50.067831,-119.693076,-1023.147447,2.093854,0.000000,-1.260619,0.833235
0kg_movella_test1.csv,0.000,15.194139,47.518328,-147.718286,-3986.213791,2.013816,0.000000,-4.911411,-2.897596
0kg_movella_test1.csv,0.000,15.211124,44.958234,-254.639331,-2079.897501,1.929433,0.000000,-2.562640,-0.633207
0kg_movella_test1.csv,0.000,15.219467,42.407938,-254.718035,1164.103993,1.841544,0.000000,1.434292,3.275836
0kg_movella_test1.csv,0.000,15.244945,39.883415,-133.751717,1678.357506,1.750950,0.000000,2.067903,3.818853
0kg_movella_test1.csv,0.000,15.260433,37.485490,-136.657142,-546.947189,1.661749,0.000000,-0.673893,0.987855
0kg_movella_test1.csv,0.000,15.279585,35.298490,-155.642809,80.004919,1.577852,0.000000,0.098574,1.676426
0kg_movella_test1.csv,0.000,15.290704,33.300318,-147.837528,331.451529,1.499186,0.000000,0.408381,1.907568
0kg_movella_test1.csv,0.000,15.310638,31.492290,-154.471993,546.798610,1.426433,0.000000,0.673710,2.100143
0kg_movella_test1.csv,0.000,15.319307,29.912753,-146.415611,2023.985333,1.361708,0.000000,2.493751,3.855459
0kg_movella_test1.csv,0.000,15.338744,28.626590,-59.370184,2572.096795,1.308239,0.000000,3.169079,4.477318
0kg_movella_test1.csv,0.000,15.355964,27.707986,-44.160028,909.533763,1.269645,0.000000,1.120636,2.390281
0kg_movella_test1.csv,0.000,15.373866,27.088378,-27.389026,545.485683,1.243428,0.000000,0.672093,1.915520
0kg_movella_test1.csv,0.000,15.396174,26.678146,-26.098875,316.504038,1.225990,0.000000,0.389964,1.615954
0kg_movella_test1.csv,0.000,15.404536,26.435742,-22.641482,548.267392,1.215656,0.000000,0.675520,1.891176
0kg_movella_test1.csv,0.000,15.430625,26.361688,2.634693,703.119374,1.212495,0.000000,0.866313,2.078808
0kg_movella_test1.csv,0.000,15.443380,26.429424,9.945931,474.240387,1.215387,0.000000,0.584311,1.799698
0kg_movella_test1.csv,0.000,15.454076,26.577382,14.130749,98.748262,1.221697,0.000000,0.121668,1.343365
0kg_movella_test1.csv,0.000,15.463909,26.719021,12.457626,-73.308261,1.227730,0.000000,-0.090323,1.137407
0kg_movella_test1.csv,0.000,15.478295,26.857261,13.441341,220.384333,1.233611,0.000000,0.271535,1.505147
0kg_movella_test1.csv,0.000,15.487224,26.998516,16.251559,0.133942,1.239613,0.000000,0.000165,1.239778
0kg_movella_test1.csv,0.000,15.495734,27.140319,13.701122,-333.613791,1.245631,0.000000,-0.411045,0.834586
0kg_movella_test1.csv,0.000,15.512408,27.272003,7.030440,-348.515955,1.251213,0.000000,-0.429406,0.821806
0kg_movella_test1.csv,0.000,15.628905,27.385224,8.386872,-69.564934,1.256006,0.000000,-0.085711,1.170296
0kg_movella_test1.csv,0.000,15.640929,27.495270,7.449641,-72.295937,1.260661,0.000000,-0.089076,1.171585
0kg_movella_test1.csv,0.000,15.659401,27.584565,6.274547,-108.280910,1.264434,0.000000,-0.133413,1.131022
0kg_movella_test1.csv,0.000,15.666855,27.635668,5.333069,-164.451669,1.266593,0.000000,-0.202621,1.063972
0kg_movella_test1.csv,0.000,15.683599,27.667691,1.144708,-219.729429,1.267944,0.000000,-0.270728,0.997216
0kg_movella_test1.csv,0.000,15.700041,27.674116,-1.977074,-127.726364,1.268216,0.000000,-0.157372,1.110844
0kg_movella_test1.csv,0.000,15.706449,27.655534,-2.640356,-73.769265,1.267431,0.000000,-0.090891,1.176540
0kg_movella_test1.csv,0.000,15.723985,27.621688,-2.506836,-0.737754,1.266002,0.000000,-0.000909,1.265093
0kg_movella_test1.csv,0.000,15.742388,27.564416,-2.681710,11.288896,1.263583,0.000000,0.013909,1.277492
0kg_movella_test1.csv,0.000,15.763278,27.518601,-1.952858,68.251762,1.261647,0.000000,0.084093,1.345740
0kg_movella_test1.csv,0.000,15.771667,27.503028,-1.267903,83.925119,1.260989,0.000000,0.103404,1.364393
0kg_movella_test1.csv,0.000,15.793544,27.508862,0.697973,55.350769,1.261236,0.000000,0.068198,1.329433
0kg_movella_test1.csv,0.000,15.811574,27.527855,1.183152,21.561200,1.262038,0.000000,0.026566,1.288604
0kg_movella_test1.csv,0.000,15.828441,27.549858,1.462433,575.931850,1.262968,0.000000,0.709605,1.972573
0kg_movella_test1.csv,0.000,15.848844,27.583594,27.018682,-37.294178,1.264393,0.000000,-0.045950,1.218443
0kg_movella_test1.csv,0.000,15.850884,27.643886,26.679508,-310.137377,1.266939,0.000000,-0.382120,0.884819
0kg_movella_test1.csv,0.000,15.866341,27.719521,5.035443,-665.022896,1.270132,0.000000,-0.819374,0.450757
0kg_movella_test1.csv,0.000,15.877801,27.778435,3.661415,-136.870537,1.272616,0.000000,-0.168638,1.103978
0kg_movella_test1.csv,0.000,15.893509,27.804096,1.146017,-130.482027,1.273698,0.000000,-0.160767,1.112931
0kg_movella_test1.csv,0.000,15.926801,27.807845,-1.105688,-202.778235,1.273856,0.000000,-0.249843,1.024013
0kg_movella_test1.csv,0.000,15.936444,27.793780,-3.438546,-231.564987,1.273263,0.000000,-0.285311,0.987952
0kg_movella_test1.csv,0.000,15.944756,27.751013,-5.289106,-153.403339,1.271460,0.000000,-0.189008,1.082452
0kg_movella_test1.csv,0.000,15.959473,27.669424,-5.742680,-299.103148,1.268018,0.000000,-0.368525,0.899493
0kg_movella_test1.csv,0.000,15.978178,27.557281,-17.715485,-228.233876,1.263282,0.000000,-0.281207,0.982075
0kg_movella_test1.csv,0.000,15.984090,27.430647,-18.295226,224.007541,1.257928,0.000000,0.276000,1.533928
0kg_movella_test1.csv,0.000,15.993908,27.301969,-10.844690,591.096626,1.252482,0.000000,0.728290,1.980772
0kg_movella_test1.csv,0.000,16.009363,27.189386,-5.790840,250.515567,1.247712,0.000000,0.308660,1.556372
0kg_movella_test1.csv,0.000,16.033988,27.105396,-2.622995,89.726403,1.244150,0.000000,0.110552,1.354702
0kg_movella_test1.csv,0.000,16.082538,27.053454,-1.991914,198.652330,1.241946,0.000000,0.244759,1.486705
0kg_movella_test1.csv,0.000,16.088614,27.040650,-0.643730,291.081870,1.241402,0.000000,0.358642,1.600044
0kg_movella_test1.csv,0.000,16.100601,27.067545,4.481828,246.055541,1.242544,0.000000,0.303165,1.545709
0kg_movella_test1.csv,0.000,16.110045,27.126524,5.454849,62.241881,1.245046,0.000000,0.076688,1.321734
0kg_movella_test1.csv,0.000,16.127684,27.196705,5.208941,-37.413511,1.248022,0.000000,-0.046097,1.201925
0kg_movella_test1.csv,0.000,16.137932,27.257411,4.685774,-72.564835,1.250595,0.000000,-0.089407,1.161187
0kg_movella_test1.csv,0.000,16.162088,27.300116,1.707897,-69.344098,1.252403,0.000000,-0.085439,1.166965
0kg_movella_test1.csv,0.000,16.176521,27.324249,1.172148,-59.498918,1.253425,0.000000,-0.073309,1.180117
0kg_movella_test1.csv,0.000,16.196789,27.333778,-0.670733,-83.120864,1.253829,0.000000,-0.102413,1.151416
0kg_movella_test1.csv,0.000,16.203064,27.327352,-1.177154,-88.777945,1.253557,0.000000,-0.109383,1.144174
0kg_movella_test1.csv,0.000,16.218472,27.303418,-2.850493,-129.380281,1.252543,0.000000,-0.159409,1.093134
0kg_movella_test1.csv,0.000,16.228466,27.266522,-4.278212,-54.598723,1.250981,0.000000,-0.067271,1.183710
0kg_movella_test1.csv,0.000,16.237668,27.222186,-4.032833,20.054679,1.249102,0.000000,0.024709,1.273811
0kg_movella_test1.csv,0.000,16.262918,27.174764,-3.984508,23.496762,1.247092,0.000000,0.028950,1.276042
0kg_movella_test1.csv,0.000,16.271673,27.133485,-3.713276,67.606729,1.245341,0.000000,0.083298,1.328640
0kg_movella_test1.csv,0.000,16.287074,27.103433,-1.679779,85.244958,1.244067,0.000000,0.105030,1.349097
0kg_movella_test1.csv,0.000,16.305933,27.078025,-1.152726,24.435947,1.242989,0.000000,0.030108,1.273096
0kg_movella_test1.csv,0.000,16.322136,27.062055,-0.805668,18.816496,1.242311,0.000000,0.023184,1.265495
0kg_movella_test1.csv,0.000,16.382805,27.054055,-0.255356,0.468247,1.241971,0.000000,0.000577,1.242548
0kg_movella_test1.csv,0.000,16.393034,27.051230,-0.265403,0.423864,1.241851,0.000000,0.000522,1.242374
0kg_movella_test1.csv,0.000,16.410830,27.046840,-0.214328,-3.627906,1.241665,0.000000,-0.004470,1.237195
0kg_movella_test1.csv,0.000,16.428909,27.043559,-0.399261,-22.273027,1.241526,0.000000,-0.027443,1.214083
0kg_movella_test1.csv,0.000,16.444817,27.034159,-0.922167,-80.849330,1.241127,0.000000,-0.099614,1.141512
0kg_movella_test1.csv,0.000,16.456534,27.020495,-2.283541,-45.255156,1.240547,0.000000,-0.055759,1.184788
0kg_movella_test1.csv,0.000,16.462638,27.003003,-2.334220,22.626071,1.239804,0.000000,0.027878,1.267682
0kg_movella_test1.csv,0.000,16.477607,26.987570,-0.860175,69.880054,1.239149,0.000000,0.086099,1.325248
0kg_movella_test1.csv,0.000,16.492961,26.977053,-0.237546,37.235663,1.238702,0.000000,0.045878,1.284580
0kg_movella_test1.csv,0.000,16.502989,26.977602,0.114135,21.558114,1.238725,0.000000,0.026562,1.265287
0kg_movella_test1.csv,0.000,16.516187,26.980141,0.163957,3.104567,1.238833,0.000000,0.003825,1.242658
0kg_movella_test1.csv,0.000,16.564305,26.983039,0.195738,13.074003,1.238956,0.000000,0.016108,1.255065
0kg_movella_test1.csv,0.000,16.593319,26.991089,0.792239,19.279812,1.239298,0.000000,0.023755,1.263053
0kg_movella_test1.csv,0.000,16.606325,27.004394,1.035534,10.063576,1.239863,0.000000,0.012399,1.252262
0kg_movella_test1.csv,0.000,16.621973,27.020834,1.030294,1.166382,1.240561,0.000000,0.001437,1.241998
0kg_movella_test1.csv,0.000,16.642554,27.041488,1.094937,2.094083,1.241438,0.000000,0.002580,1.244018
0kg_movella_test1.csv,0.000,16.664659,27.067861,1.116373,8.514768,1.242557,0.000000,0.010491,1.253048
0kg_movella_test1.csv,0.000,16.690578,27.094465,1.566369,24.030585,1.243686,0.000000,0.029608,1.273294
0kg_movella_test1.csv,0.000,16.706595,27.124898,2.017276,16.550692,1.244977,0.000000,0.020392,1.265369
0kg_movella_test1.csv,0.000,16.722311,27.158410,2.098490,4.048177,1.246398,0.000000,0.004988,1.251386
0kg_movella_test1.csv,0.000,16.738779,27.192384,2.145838,-4.906471,1.247839,0.000000,-0.006045,1.241794
0kg_movella_test1.csv,0.000,16.754408,27.227149,1.953732,-32.742182,1.249312,0.000000,-0.040342,1.208971
0kg_movella_test1.csv,0.000,16.770082,27.253517,1.119066,-52.486412,1.250430,0.000000,-0.064668,1.185761
0kg_movella_test1.csv,0.000,16.785882,27.262228,0.301969,-43.323976,1.250799,0.000000,-0.053379,1.197419
0kg_movella_test1.csv,0.000,16.802073,27.262980,-0.260268,-38.077821,1.250831,0.000000,-0.046916,1.203915
0kg_movella_test1.csv,0.000,16.811697,27.258721,-0.645907,-50.681945,1.250650,0.000000,-0.062445,1.188205
0kg_movella_test1.csv,0.000,16.826642,27.244349,-1.649616,-37.571791,1.250041,0.000000,-0.046292,1.203749
0kg_movella_test1.csv,0.000,16.837395,27.221288,-1.824705,-9.168100,1.249064,0.000000,-0.011296,1.237768
0kg_movella_test1.csv,0.000,16.869158,27.193343,-1.448382,8.860779,1.247879,0.000000,0.010917,1.258797
0kg_movella_test1.csv,0.000,16.885797,27.164287,-1.326984,17.500815,1.246648,0.000000,0.021563,1.268210
0kg_movella_test1.csv,0.000,16.909948,27.146936,-0.546598,11.697892,1.245912,0.000000,0.014413,1.260325
0kg_movella_test1.csv,0.000,16.926466,27.139849,-0.586268,4.791997,1.245611,0.000000,0.005904,1.251515
0kg_movella_test1.csv,0.000,16.934113,27.134809,-0.524157,10.412163,1.245398,0.000000,0.012829,1.258226
0kg_movella_test1.csv,0.000,16.959479,27.132863,-0.067365,6.077960,1.245315,0.000000,0.007489,1.252804
0kg_movella_test1.csv,0.000,16.977079,27.131792,-0.106078,-1.636989,1.245270,0.000000,-0.002017,1.243253
0kg_movella_test1.csv,0.000,16.993409,27.129375,-0.124286,-1.419376,1.245167,0.000000,-0.001749,1.243418
0kg_movella_test1.csv,0.000,17.050478,27.127015,-0.266001,-11.265002,1.245067,0.000000,-0.013880,1.231187
0kg_movella_test1.csv,0.000,17.075603,27.117847,-0.646173,-18.093242,1.244678,0.000000,-0.022293,1.222385
0kg_movella_test1.csv,0.000,17.092383,27.103852,-0.982972,-15.304190,1.244084,0.000000,-0.018856,1.225228
0kg_movella_test1.csv,0.000,17.108162,27.086132,-1.153722,-11.785277,1.243333,0.000000,-0.014521,1.228812
0kg_movella_test1.csv,0.000,17.123710,27.067723,-1.351728,-8.190213,1.242551,0.000000,-0.010091,1.232460
0kg_movella_test1.csv,0.000,17.135816,27.049778,-1.408038,-11.833150,1.241790,0.000000,-0.014580,1.227210
0kg_movella_test1.csv,0.000,17.151576,27.029112,-1.741875,-1.811768,1.240912,0.000000,-0.002232,1.238680
0kg_movella_test1.csv,0.000,17.161674,27.008737,-1.634838,5.076950,1.240047,0.000000,0.006255,1.246303
0kg_movella_test1.csv,0.000,17.178128,26.992104,-1.699373,-28.357010,1.239341,0.000000,-0.034939,1.204402
0kg_movella_test1.csv,0.000,17.186239,26.975567,-2.027075,-5.623331,1.238639,0.000000,-0.006929,1.231710
0kg_movella_test1.csv,0.000,17.195665,26.956588,-1.699106,8.666400,1.237833,0.000000,0.010678,1.248511
0kg_movella_test1.csv,0.000,17.223213,26.935092,-3.563916,22.098110,1.236919,0.000000,0.027227,1.264146
0kg_movella_test1.csv,0.000,17.228190,26.914852,-3.373196,54.012221,1.236059,0.000000,0.066548,1.302608
0kg_movella_test1.csv,0.000,17.243998,26.896355,-1.731491,44.407560,1.235273,0.000000,0.054715,1.289988
0kg_movella_test1.csv,0.000,17.252056,26.880097,-1.617826,21.355010,1.234582,0.000000,0.026311,1.260894
0kg_movella_test1.csv,0.000,17.268052,26.866914,-1.046042,16.357152,1.234022,0.000000,0.020154,1.254175
0kg_movella_test1.csv,0.000,17.279191,26.853541,-1.014230,15.451426,1.233453,0.000000,0.019038,1.252491
0kg_movella_test1.csv,0.000,17.294068,26.842155,-0.534094,25.999538,1.232969,0.000000,0.032034,1.265003
0kg_movella_test1.csv,0.000,17.310840,26.837569,-0.216664,14.352562,1.232774,0.000000,0.017684,1.250458
0kg_movella_test1.csv,0.000,17.330104,26.834651,-0.041373,16.077205,1.232650,0.000000,0.019809,1.252459
0kg_movella_test1.csv,0.000,17.345772,26.835406,0.299444,27.413178,1.232682,0.000000,0.033776,1.266458
0kg_movella_test1.csv,0.000,17.360668,26.843425,0.787958,17.666696,1.233023,0.000000,0.021767,1.254790
0kg_movella_test1.csv,0.000,17.372851,26.855512,0.852452,-2.353355,1.233537,0.000000,-0.002900,1.230637
0kg_movella_test1.csv,0.000,17.388752,26.866168,0.656326,7.281379,1.233990,0.000000,0.008971,1.242961
0kg_movella_test1.csv,0.000,17.411310,26.880531,1.448315,4.627780,1.234601,0.000000,0.005702,1.240303
0kg_movella_test1.csv,0.000,17.419393,26.894589,1.397439,-22.738270,1.235198,0.000000,-0.028016,1.207182
0kg_movella_test1.csv,0.000,17.437409,26.906045,0.327470,-44.693631,1.235685,0.000000,-0.055067,1.180618
0kg_movella_test1.csv,0.000,17.451343,26.907284,-0.136911,-62.106625,1.235738,0.000000,-0.076522,1.159216
0kg_movella_test1.csv,0.000,17.477587,26.892527,-3.189383,-11.501607,1.235111,0.000000,-0.014171,1.220939
0kg_movella_test1.csv,0.000,17.483699,26.869294,-3.110492,43.059707,1.234123,0.000000,0.053054,1.287177
0kg_movella_test1.csv,0.000,17.499950,26.848591,-1.107880,63.434410,1.233243,0.000000,0.078157,1.311400
0kg_movella_test1.csv,0.000,17.536177,26.821868,-3.638807,-13.069684,1.232106,0.000000,-0.016103,1.216003
0kg_movella_test1.csv,0.000,17.544580,26.785637,-3.637935,-4.518041,1.230565,0.000000,-0.005567,1.224998
0kg_movella_test1.csv,0.000,17.570420,26.745173,-4.121931,-47.684529,1.228843,0.000000,-0.058752,1.170091
0kg_movella_test1.csv,0.000,17.578048,26.707976,-4.550868,35.004760,1.227260,0.000000,0.043129,1.270389
0kg_movella_test1.csv,0.000,17.586139,26.673949,-3.484643,104.901165,1.225811,0.000000,0.129249,1.355060
0kg_movella_test1.csv,0.000,17.602412,26.640836,-2.657276,15.793338,1.224401,0.000000,0.019459,1.243860
0kg_movella_test1.csv,0.000,17.613033,26.608298,-2.732501,31.448375,1.223014,0.000000,0.038748,1.261762
0kg_movella_test1.csv,0.000,17.624009,26.582061,-1.950271,68.500787,1.221896,0.000000,0.084400,1.306296
0kg_movella_test1.csv,0.000,17.636441,26.564013,-1.137625,53.325291,1.221127,0.000000,0.065702,1.286829
0kg_movella_test1.csv,0.000,17.652386,26.552298,-0.533620,30.317121,1.220628,0.000000,0.037354,1.257981
0kg_movella_test1.csv,0.000,17.676885,26.546795,-0.075582,22.704513,1.220393,0.000000,0.027974,1.248367
0kg_movella_test1.csv,0.000,17.697221,26.547774,0.453799,14.033846,1.220435,0.000000,0.017291,1.237726
0kg_movella_test1.csv,0.000,17.704964,26.552483,0.527091,3.992904,1.220636,0.000000,0.004920,1.225555
0kg_movella_test1.csv,0.000,17.728648,26.559087,0.225195,-9.391848,1.220917,0.000000,-0.011572,1.209345
0kg_movella_test1.csv,0.000,17.771233,26.564570,0.082134,-4.753456,1.221151,0.000000,-0.005857,1.215294
0kg_movella_test1.csv,0.000,17.795328,26.565914,-0.051406,-5.298918,1.221208,0.000000,-0.006529,1.214679
0kg_movella_test1.csv,0.000,17.809812,26.564236,-0.126037,-4.322060,1.221137,0.000000,-0.005325,1.215811
0kg_movella_test1.csv,0.000,17.835856,26.560475,-0.199703,-17.087815,1.220976,0.000000,-0.021054,1.199922
0kg_movella_test1.csv,0.000,17.845802,26.558279,-0.423819,-18.730397,1.220883,0.000000,-0.023078,1.197805
0kg_movella_test1.csv,0.000,17.853712,26.553650,-0.548053,-10.502938,1.220685,0.000000,-0.012941,1.207745
0kg_movella_test1.csv,0.000,17.877771,26.543187,-0.420000,-8.099738,1.220239,0.000000,-0.009980,1.210260
0kg_movella_test1.csv,0.000,17.917271,26.527562,-1.610384,-1.136680,1.219573,0.000000,-0.001401,1.218172
0kg_movella_test1.csv,0.000,17.926242,26.510640,-1.561496,9.442748,1.218851,0.000000,0.011634,1.230486
0kg_movella_test1.csv,0.000,17.942511,26.494818,-1.290056,-37.394291,1.218177,0.000000,-0.046073,1.172103
0kg_movella_test1.csv,0.000,17.952286,26.480343,-1.973200,-54.574786,1.217559,0.000000,-0.067242,1.150318
0kg_movella_test1.csv,0.000,17.960222,26.461512,-2.307650,-68.393526,1.216756,0.000000,-0.084268,1.132488
0kg_movella_test1.csv,0.000,17.971097,26.437388,-3.442619,-19.105322,1.215726,0.000000,-0.023540,1.192187
0kg_movella_test1.csv,0.000,17.976813,26.414032,-3.295672,59.773761,1.214730,0.000000,0.073647,1.288377
0kg_movella_test1.csv,0.000,17.992166,26.396032,-0.973169,116.195533,1.213961,0.000000,0.143164,1.357126
0kg_movella_test1.csv,0.000,18.041404,26.379577,-0.791084,-43.494054,1.213259,0.000000,-0.053589,1.159670
0kg_movella_test1.csv,0.000,18.060438,26.361158,-1.966189,-34.307602,1.212472,0.000000,-0.042270,1.170202
0kg_movella_test1.csv,0.000,18.069296,26.339625,-2.157012,-4.893271,1.211553,0.000000,-0.006029,1.205524
0kg_movella_test1.csv,0.000,18.082105,26.317068,-1.911309,26.912703,1.210589,0.000000,0.033159,1.243748
0kg_movella_test1.csv,0.000,18.090828,26.299503,-1.630626,31.766286,1.209839,0.000000,0.039139,1.248978
0kg_movella_test1.csv,0.000,18.109673,26.284368,-1.048723,5.007628,1.209192,0.000000,0.006170,1.215362
0kg_movella_test1.csv,0.000,18.123855,26.266874,-1.253818,-8.078545,1.208444,0.000000,-0.009954,1.198491
0kg_movella_test1.csv,0.000,18.136127,26.251272,-1.285174,0.451660,1.207778,0.000000,0.000556,1.208334
0kg_movella_test1.csv,0.000,18.145557,26.239052,-1.259128,17.552760,1.207255,0.000000,0.021627,1.228882
0kg_movella_test1.csv,0.000,18.154692,26.227875,-0.967897,18.968124,1.206777,0.000000,0.023371,1.230148
0kg_movella_test1.csv,0.000,18.171422,26.219517,-1.046198,-25.530380,1.206420,0.000000,-0.031456,1.174964
0kg_movella_test1.csv,0.000,18.179896,26.208305,-1.352036,-4.996855,1.205941,0.000000,-0.006157,1.199784
0kg_movella_test1.csv,0.000,18.188258,26.196760,-1.137244,22.057094,1.205447,0.000000,0.027177,1.232624
0kg_movella_test1.csv,0.000,18.215277,26.187280,-0.858149,0.270558,1.205042,0.000000,0.000333,1.205375
0kg_movella_test1.csv,0.000,18.223957,26.178417,-0.883851,5.593440,1.204663,0.000000,0.006892,1.211554
0kg_movella_test1.csv,0.000,18.240283,26.168202,-0.529851,15.956129,1.204226,0.000000,0.019660,1.223885
0kg_movella_test1.csv,0.000,18.254718,26.161777,-0.372619,6.808174,1.203951,0.000000,0.008388,1.212339
0kg_movella_test1.csv,0.000,18.287167,26.154975,-0.449618,-11.687316,1.203660,0.000000,-0.014400,1.189260
0kg_movella_test1.csv,0.000,18.297986,26.149245,-0.609662,-6.588148,1.203415,0.000000,-0.008117,1.195297
0kg_movella_test1.csv,0.000,18.310145,26.140738,-0.577650,3.490058,1.203051,0.000000,0.004300,1.207351
0kg_movella_test1.csv,0.000,18.345511,26.132854,-0.366036,3.145820,1.202713,0.000000,0.003876,1.206589
0kg_movella_test1.csv,0.000,18.361478,26.125978,-0.336263,-12.145524,1.202419,0.000000,-0.014964,1.187455
0kg_movella_test1.csv,0.000,18.376208,26.122307,-0.705549,-29.756917,1.202262,0.000000,-0.036663,1.165599
0kg_movella_test1.csv,0.000,18.384353,26.114505,-0.969026,-28.173938,1.201928,0.000000,-0.034713,1.167215
0kg_movella_test1.csv,0.000,18.400765,26.098233,-1.293368,-3.823854,1.201232,0.000000,-0.004711,1.196521
0kg_movella_test1.csv,0.000,18.413293,26.079142,-1.188850,11.921120,1.200415,0.000000,0.014688,1.215103
0kg_movella_test1.csv,0.000,18.436384,26.065947,-0.761285,-10.764437,1.199850,0.000000,-0.013263,1.186587
0kg_movella_test1.csv,0.000,18.452410,26.051635,-1.259477,-16.862052,1.199237,0.000000,-0.020776,1.178461
0kg_movella_test1.csv,0.000,18.463537,26.034790,-1.337209,-6.920712,1.198516,0.000000,-0.008527,1.189989
0kg_movella_test1.csv,0.000,18.522446,26.011122,-1.724571,6.153768,1.197502,0.000000,0.007582,1.205084
0kg_movella_test1.csv,0.000,18.534924,25.986106,-1.614140,9.839064,1.196431,0.000000,0.012123,1.208553
0kg_movella_test1.csv,0.000,18.550158,25.968782,-1.445857,-7.131075,1.195688,0.000000,-0.008786,1.186902
0kg_movella_test1.csv,0.000,18.559970,25.952645,-1.630705,3.008521,1.194997,0.000000,0.003707,1.198704
0kg_movella_test1.csv,0.000,18.571547,25.933956,-1.297450,13.466306,1.194196,0.000000,0.016592,1.210788
0kg_movella_test1.csv,0.000,18.594027,25.918619,-1.663451,-27.001391,1.193539,0.000000,-0.033268,1.160270
0kg_movella_test1.csv,0.000,18.601650,25.903402,-1.896994,8.945780,1.192886,0.000000,0.011022,1.203909
0kg_movella_test1.csv,0.000,18.609448,25.889401,-1.511485,42.246436,1.192286,0.000000,0.052052,1.244338
0kg_movella_test1.csv,0.000,18.630191,25.873721,-1.031916,13.390859,1.191614,0.000000,0.016499,1.208113
0kg_movella_test1.csv,0.000,18.642315,25.859254,-0.938506,9.873696,1.190993,0.000000,0.012165,1.203159
0kg_movella_test1.csv,0.000,18.658738,25.849508,-0.728095,7.365354,1.190575,0.000000,0.009075,1.199650
0kg_movella_test1.csv,0.000,18.667094,25.842852,-0.689706,-6.006399,1.190290,0.000000,-0.007400,1.182889
0kg_movella_test1.csv,0.000,18.695476,25.833582,-1.882095,-9.742477,1.189892,0.000000,-0.012004,1.177889
0kg_movella_test1.csv,0.000,18.700094,25.823721,-1.902839,2.311113,1.189469,0.000000,0.002848,1.192317
0kg_movella_test1.csv,0.000,18.733806,25.816754,-0.150687,23.390859,1.189170,0.000000,0.028820,1.217990
0kg_movella_test1.csv,0.000,18.758634,25.814036,-0.092589,6.451395,1.189054,0.000000,0.007949,1.197003
0kg_movella_test1.csv,0.000,18.777653,25.812521,0.090009,12.516533,1.188989,0.000000,0.015422,1.204410
0kg_movella_test1.csv,0.000,18.786906,25.814118,0.218951,6.795456,1.189057,0.000000,0.008373,1.197430
